t,velocity
42.000000,15.832964
42.000000,14.779067
42.000000,13.900255
42.000000,13.149646
42.000000,12.496361
42.100000,30.000000
42.100000,24.521627
42.100000,21.134578
42.100000,18.833884
42.100000,17.150803
42.100000,15.846711
42.100000,14.792789
42.100000,13.913903
42.100000,13.163197
42.100000,12.509807
42.200000,30.000000
42.200000,24.531204
42.200000,21.146924
42.200000,18.847177
42.200000,17.164427
42.200000,15.860419
42.200000,14.806473
42.200000,13.927514
42.200000,13.176712
42.200000,12.523219
42.300000,30.000000
42.300000,24.540746
42.300000,21.159230
42.300000,18.860430
42.300000,17.178010
42.300000,15.874089
42.300000,14.820120
42.300000,13.941089
42.300000,13.190193
42.300000,12.536596
42.400000,30.000000
42.400000,24.550253
42.400000,21.171495
42.400000,18.873642
42.400000,17.191555
42.400000,15.887720
42.400000,14.833731
42.400000,13.954628
42.400000,13.203639
42.400000,12.549941
42.500000,30.000000
42.500000,24.559726
42.500000,21.183720
42.500000,18.886814
42.500000,17.205060
42.500000,15.901314
42.500000,14.847304
42.500000,13.968132
42.500000,13.217051
42.500000,12.563251
42.600000,30.000000
42.600000,24.569164
42.600000,21.195906
42.600000,18.899946
42.600000,17.218526
42.600000,15.914869
42.600000,14.860841
42.600000,13.981601
42.600000,13.230428
42.600000,12.576528
42.700000,30.000000
42.700000,24.578569
42.700000,21.208052
42.700000,18.913038
42.700000,17.231953
42.700000,15.928387
42.700000,14.874342
42.700000,13.995034
42.700000,13.243771
42.700000,12.589772
42.800000,30.000000
42.800000,24.587939
42.800000,21.220159
42.800000,18.926090
42.800000,17.245341
42.800000,15.941868
42.800000,14.887806
42.800000,14.008432
42.800000,13.257080
42.800000,12.602983
42.900000,30.000000
42.900000,24.597276
42.900000,21.232227
42.900000,18.939103
42.900000,17.258691
42.900000,15.955311
42.900000,14.901235
42.900000,14.021795
42.900000,13.270355
42.900000,12.616161
43.000000,30.000000
43.000000,24.606579
43.000000,21.244255
43.000000,18.952077
43.000000,17.272002
43.000000,15.968717
43.000000,14.914627
43.000000,14.035124
43.000000,13.283596
43.000000,12.629306
43.100000,30.000000
43.100000,24.615849
43.100000,21.256246
43.100000,18.965012
43.100000,17.285276
43.100000,15.982086
43.100000,14.927984
43.100000,14.048418
43.100000,13.296804
43.100000,12.642418
43.200000,30.000000
43.200000,24.625086
43.200000,21.268198
43.200000,18.977908
43.200000,17.298512
43.200000,15.995419
43.200000,14.941305
43.200000,14.061677
43.200000,13.309979
43.200000,12.655498
43.300000,30.000000
43.300000,24.634290
43.300000,21.280112
43.300000,18.990766
43.300000,17.311710
43.300000,16.008715
43.300000,14.954591
43.300000,14.074902
43.300000,13.323120
43.300000,12.668545
43.400000,30.000000
43.400000,24.643462
43.400000,21.291987
43.400000,19.003585
43.400000,17.324870
43.400000,16.021974
43.400000,14.967842
43.400000,14.088094
43.400000,13.336228
43.400000,12.681560
43.500000,30.000000
43.500000,24.652601
43.500000,21.303826
43.500000,19.016366
43.500000,17.337993
43.500000,16.035198
43.500000,14.981058
43.500000,14.101251
43.500000,13.349303
43.500000,12.694544
43.600000,30.000000
43.600000,24.661708
43.600000,21.315626
43.600000,19.029110
43.600000,17.351080
43.600000,16.048385
43.600000,14.994239
43.600000,14.114374
43.600000,13.362345
43.600000,12.707495
43.700000,30.000000
43.700000,24.670783
43.700000,21.327390
43.700000,19.041816
43.700000,17.364129
43.700000,16.061537
43.700000,15.007385
43.700000,14.127464
43.700000,13.375355
43.700000,12.720414
43.800000,30.000000
43.800000,24.679826
43.800000,21.339116
43.800000,19.054484
43.800000,17.377142
43.800000,16.074653
43.800000,15.020497
43.800000,14.140521
43.800000,13.388332
43.800000,12.733302
43.900000,30.000000
43.900000,24.688837
43.900000,21.350806
43.900000,19.067115
43.900000,17.390118
43.900000,16.087734
43.900000,15.033574
43.900000,14.153544
43.900000,13.401277
43.900000,12.746158
44.000000,30.000000
44.000000,24.697817
44.000000,21.362459
44.000000,19.079709
44.000000,17.403058
44.000000,16.100780
44.000000,15.046618
44.000000,14.166534
44.000000,13.414190
44.000000,12.758983
44.100000,30.000000
44.100000,24.706766
44.100000,21.374076
44.100000,19.092266
44.100000,17.415962
44.100000,16.113790
44.100000,15.059627
44.100000,14.179491
44.100000,13.427071
44.100000,12.771777
44.200000,30.000000
44.200000,24.715684
44.200000,21.385656
44.200000,19.104787
44.200000,17.428829
44.200000,16.126766
44.200000,15.072603
44.200000,14.192415
44.200000,13.439919
44.200000,12.784539
44.300000,30.000000
44.300000,24.724571
44.300000,21.397201
44.300000,19.117271
44.300000,17.441662
44.300000,16.139706
44.300000,15.085544
44.300000,14.205307
44.300000,13.452736
44.300000,12.797271
44.400000,30.000000
44.400000,24.733427
44.400000,21.408709
44.400000,19.129719
44.400000,17.454458
44.400000,16.152613
44.400000,15.098453
44.400000,14.218166
44.400000,13.465522
44.400000,12.809972
44.500000,30.000000
44.500000,24.742253
44.500000,21.420182
44.500000,19.142131
44.500000,17.467219
44.500000,16.165485
44.500000,15.111328
44.500000,14.230993
44.500000,13.478276
44.500000,12.822642
44.600000,30.000000
44.600000,24.751049
44.600000,21.431620
44.600000,19.154507
44.600000,17.479945
44.600000,16.178322
44.600000,15.124170
44.600000,14.243787
44.600000,13.490998
44.600000,12.835282
44.700000,30.000000
44.700000,24.759814
44.700000,21.443023
44.700000,19.166847
44.700000,17.492636
44.700000,16.191126
44.700000,15.136978
44.700000,14.256550
44.700000,13.503690
44.700000,12.847891
44.800000,30.000000
44.800000,24.768549
44.800000,21.454390
44.800000,19.179152
44.800000,17.505293
44.800000,16.203896
44.800000,15.149754
44.800000,14.269280
44.800000,13.516350
44.800000,12.860470
44.900000,30.000000
44.900000,24.777255
44.900000,21.465723
44.900000,19.191422
44.900000,17.517914
44.900000,16.216632
44.900000,15.162498
44.900000,14.281979
44.900000,13.528979
44.900000,12.873019
45.000000,30.000000
45.000000,24.785931
45.000000,21.477021
45.000000,19.203656
45.000000,17.530501
45.000000,16.229335
45.000000,15.175208
45.000000,14.294646
45.000000,13.541578
45.000000,12.885538
45.100000,30.000000
45.100000,24.794578
45.100000,21.488285
45.100000,19.215856
45.100000,17.543054
45.100000,16.242004
45.100000,15.187887
45.100000,14.307282
45.100000,13.554146
45.100000,12.898027
45.200000,30.000000
45.200000,24.803196
45.200000,21.499514
45.200000,19.228020
45.200000,17.555573
45.200000,16.254640
45.200000,15.200533
45.200000,14.319887
45.200000,13.566684
45.200000,12.910487
45.300000,30.000000
45.300000,24.811784
45.300000,21.510710
45.300000,19.240151
45.300000,17.568057
45.300000,16.267243
45.300000,15.213147
45.300000,14.332460
45.300000,13.579191
45.300000,12.922916
45.400000,30.000000
45.400000,24.820344
45.400000,21.521872
45.400000,19.252247
45.400000,17.580508
45.400000,16.279813
45.400000,15.225729
45.400000,14.345002
45.400000,13.591668
45.400000,12.935317
45.500000,30.000000
45.500000,24.828875
45.500000,21.533000
45.500000,19.264308
45.500000,17.592926
45.500000,16.292350
45.500000,15.238279
45.500000,14.357513
45.500000,13.604115
45.500000,12.947687
45.600000,30.000000
45.600000,24.837377
45.600000,21.544094
45.600000,19.276336
45.600000,17.605310
45.600000,16.304855
45.600000,15.250797
45.600000,14.369994
45.600000,13.616532
45.600000,12.960029
45.700000,30.000000
45.700000,24.845851
45.700000,21.555156
45.700000,19.288330
45.700000,17.617660
45.700000,16.317327
45.700000,15.263284
45.700000,14.382444
45.700000,13.628919
45.700000,12.972342
45.800000,30.000000
45.800000,24.854297
45.800000,21.566184
45.800000,19.300290
45.800000,17.629978
45.800000,16.329767
45.800000,15.275740
45.800000,14.394863
45.800000,13.641277
45.800000,12.984626
45.900000,30.000000
45.900000,24.862715
45.900000,21.577179
45.900000,19.312217
45.900000,17.642262
45.900000,16.342175
45.900000,15.288165
45.900000,14.407252
45.900000,13.653605
45.900000,12.996880
46.000000,30.000000
46.000000,24.871105
46.000000,21.588142
46.000000,19.324111
46.000000,17.654514
46.000000,16.354551
46.000000,15.300558
46.000000,14.419611
46.000000,13.665903
46.000000,13.009107
46.100000,30.000000
46.100000,24.879467
46.100000,21.599072
46.100000,19.335971
46.100000,17.666733
46.100000,16.366896
46.100000,15.312921
46.100000,14.431940
46.100000,13.678173
46.100000,13.021304
46.200000,30.000000
46.200000,24.887802
46.200000,21.609970
46.200000,19.347799
46.200000,17.678920
46.200000,16.379208
46.200000,15.325252
46.200000,14.444238
46.200000,13.690413
46.200000,13.033473
46.300000,30.000000
46.300000,24.896109
46.300000,21.620835
46.300000,19.359593
46.300000,17.691075
46.300000,16.391490
46.300000,15.337553
46.300000,14.456508
46.300000,13.702624
46.300000,13.045614
46.400000,30.000000
46.400000,24.904389
46.400000,21.631669
46.400000,19.371355
46.400000,17.703197
46.400000,16.403739
46.400000,15.349824
46.400000,14.468747
46.400000,13.714806
46.400000,13.057727
46.500000,30.000000
46.500000,24.912642
46.500000,21.642471
46.500000,19.383085
46.500000,17.715287
46.500000,16.415958
46.500000,15.362064
46.500000,14.480957
46.500000,13.726960
46.500000,13.069811
46.600000,30.000000
46.600000,24.920868
46.600000,21.653241
46.600000,19.394782
46.600000,17.727346
46.600000,16.428146
46.600000,15.374274
46.600000,14.493137
46.600000,13.739084
46.600000,13.081868
46.700000,30.000000
46.700000,24.929067
46.700000,21.663979
46.700000,19.406448
46.700000,17.739373
46.700000,16.440302
46.700000,15.386454
46.700000,14.505288
46.700000,13.751181
46.700000,13.093896
46.800000,30.000000
46.800000,24.937240
46.800000,21.674686
46.800000,19.418081
46.800000,17.751368
46.800000,16.452428
46.800000,15.398605
46.800000,14.517410
46.800000,13.763248
46.800000,13.105897
46.900000,30.000000
46.900000,24.945386
46.900000,21.685362
46.900000,19.429683
46.900000,17.763333
46.900000,16.464524
46.900000,15.410725
46.900000,14.529503
46.900000,13.775288
46.900000,13.117871
47.000000,30.000000
47.000000,24.953506
47.000000,21.696007
47.000000,19.441253
47.000000,17.775265
47.000000,16.476588
47.000000,15.422815
47.000000,14.541568
47.000000,13.787299
47.000000,13.129816
47.100000,30.000000
47.100000,24.961600
47.100000,21.706621
47.100000,19.452791
47.100000,17.787167
47.100000,16.488623
47.100000,15.434877
47.100000,14.553603
47.100000,13.799283
47.100000,13.141735
47.200000,30.000000
47.200000,24.969668
47.200000,21.717205
47.200000,19.464298
47.200000,17.799038
47.200000,16.500627
47.200000,15.446908
47.200000,14.565610
47.200000,13.811238
47.200000,13.153626
47.300000,30.000000
47.300000,24.977709
47.300000,21.727758
47.300000,19.475774
47.300000,17.810879
47.300000,16.512602
47.300000,15.458911
47.300000,14.577588
47.300000,13.823166
47.300000,13.165490
47.400000,30.000000
47.400000,24.985726
47.400000,21.738280
47.400000,19.487219
47.400000,17.822688
47.400000,16.524546
47.400000,15.470884
47.400000,14.589538
47.400000,13.835066
47.400000,13.177327
47.500000,30.000000
47.500000,24.993716
47.500000,21.748773
47.500000,19.498633
47.500000,17.834467
47.500000,16.536461
47.500000,15.482828
47.500000,14.601460
47.500000,13.846938
47.500000,13.189137
47.600000,30.000000
47.600000,25.001681
47.600000,21.759235
47.600000,19.510017
47.600000,17.846216
47.600000,16.548346
47.600000,15.494744
47.600000,14.613353
47.600000,13.858783
47.600000,13.200920
47.700000,30.000000
47.700000,25.009621
47.700000,21.769668
47.700000,19.521370
47.700000,17.857935
47.700000,16.560202
47.700000,15.506631
47.700000,14.625219
47.700000,13.870601
47.700000,13.212677
47.800000,30.000000
47.800000,25.017535
47.800000,21.780070
47.800000,19.532692
47.800000,17.869624
47.800000,16.572028
47.800000,15.518489
47.800000,14.637056
47.800000,13.882392
47.800000,13.224407
47.900000,30.000000
47.900000,25.025425
47.900000,21.790443
47.900000,19.543985
47.900000,17.881283
47.900000,16.583825
47.900000,15.530319
47.900000,14.648866
47.900000,13.894155
47.900000,13.236111
48.000000,30.000000
48.000000,25.033290
48.000000,21.800787
48.000000,19.555247
48.000000,17.892912
48.000000,16.595593
48.000000,15.542120
48.000000,14.660649
48.000000,13.905891
48.000000,13.247788
48.100000,30.000000
48.100000,25.041130
48.100000,21.811102
48.100000,19.566480
48.100000,17.904512
48.100000,16.607332
48.100000,15.553893
48.100000,14.672403
48.100000,13.917601
48.100000,13.259439
48.200000,30.000000
48.200000,25.048945
48.200000,21.821387
48.200000,19.577682
48.200000,17.916082
48.200000,16.619043
48.200000,15.565638
48.200000,14.684131
48.200000,13.929284
48.200000,13.271063
48.300000,30.000000
48.300000,25.056736
48.300000,21.831644
48.300000,19.588855
48.300000,17.927623
48.300000,16.630724
48.300000,15.577355
48.300000,14.695831
48.300000,13.940940
48.300000,13.282662
48.400000,30.000000
48.400000,25.064502
48.400000,21.841871
48.400000,19.599999
48.400000,17.939134
48.400000,16.642377
48.400000,15.589044
48.400000,14.707504
48.400000,13.952570
48.400000,13.294235
48.500000,30.000000
48.500000,25.072245
48.500000,21.852070
48.500000,19.611113
48.500000,17.950617
48.500000,16.654002
48.500000,15.600706
48.500000,14.719150
48.500000,13.964173
48.500000,13.305782
48.600000,30.000000
48.600000,25.079963
48.600000,21.862241
48.600000,19.622198
48.600000,17.962071
48.600000,16.665599
48.600000,15.612340
48.600000,14.730769
48.600000,13.975750
48.600000,13.317303
48.700000,30.000000
48.700000,25.087657
48.700000,21.872383
48.700000,19.633254
48.700000,17.973496
48.700000,16.677167
48.700000,15.623946
48.700000,14.742361
48.700000,13.987301
48.700000,13.328799
48.800000,30.000000
48.800000,25.095328
48.800000,21.882496
48.800000,19.644281
48.800000,17.984893
48.800000,16.688707
48.800000,15.635525
48.800000,14.753926
48.800000,13.998826
48.800000,13.340269
48.900000,30.000000
48.900000,25.102975
48.900000,21.892582
48.900000,19.655279
48.900000,17.996261
48.900000,16.700219
48.900000,15.647077
48.900000,14.765465
48.900000,14.010325
48.900000,13.351714
49.000000,30.000000
49.000000,25.110598
49.000000,21.902640
49.000000,19.666249
49.000000,18.007600
49.000000,16.711704
49.000000,15.658602
49.000000,14.776978
49.000000,14.021798
49.000000,13.363134
49.100000,30.000000
49.100000,25.118198
49.100000,21.912670
49.100000,19.677190
49.100000,18.018912
49.100000,16.723161
49.100000,15.670100
49.100000,14.788464
49.100000,14.033245
49.100000,13.374528
49.200000,30.000000
49.200000,25.125774
49.200000,21.922672
49.200000,19.688103
49.200000,18.030195
49.200000,16.734590
49.200000,15.681570
49.200000,14.799924
49.200000,14.044667
49.200000,13.385897
49.300000,30.000000
49.300000,25.133327
49.300000,21.932647
49.300000,19.698987
49.300000,18.041450
49.300000,16.745992
49.300000,15.693015
49.300000,14.811357
49.300000,14.056063
49.300000,13.397242
49.400000,30.000000
49.400000,25.140858
49.400000,21.942595
49.400000,19.709844
49.400000,18.052678
49.400000,16.757367
49.400000,15.704432
49.400000,14.822765
49.400000,14.067433
49.400000,13.408561
49.500000,30.000000
49.500000,25.148365
49.500000,21.952515
49.500000,19.720672
49.500000,18.063878
49.500000,16.768715
49.500000,15.715823
49.500000,14.834147
49.500000,14.078779
49.500000,13.419856
49.600000,30.000000
49.600000,25.155849
49.600000,21.962408
49.600000,19.731473
49.600000,18.075050
49.600000,16.780035
49.600000,15.727187
49.600000,14.845503
49.600000,14.090099
49.600000,13.431126
49.700000,30.000000
49.700000,25.163311
49.700000,21.972274
49.700000,19.742246
49.700000,18.086195
49.700000,16.791329
49.700000,15.738526
49.700000,14.856833
49.700000,14.101394
49.700000,13.442371
49.800000,30.000000
49.800000,25.170750
49.800000,21.982113
49.800000,19.752992
49.800000,18.097313
49.800000,16.802596
49.800000,15.749838
49.800000,14.868138
49.800000,14.112664
49.800000,13.453592
49.900000,30.000000
49.900000,25.178167
49.900000,21.991926
49.900000,19.763710
49.900000,18.108403
49.900000,16.813836
49.900000,15.761124
49.900000,14.879417
49.900000,14.123909
49.900000,13.464789
